Ticker,Date,ClosePrice,ChangePct,AbsChange,OvernightReturn,20D_Range,VolRatio,5D_Change,Direction,Volume,DayOfWeek,Bin,RangeBin,VolBin,Month,OvernightAbs,AvgOvernightVol20,VolSpike,GapBin
TXRH,2026-01-06,177.18052673339844,2.088112242121354,2.088112242121354,0.06743116432792462,88.83759933257623,1.1083505536377645,5.790039119263546,Up,927900.0,Tuesday,2-3%,75-100%,0.8-1.2x,January,0.06743116432792462,0.4109414589622939,0.1640894654391924,0 to 0.5%
TXRH,2026-01-07,179.9981231689453,1.590240466880699,1.590240466880699,-0.6029086920104842,88.47821214796173,1.4456776542008167,7.998801392406296,Up,1255000.0,Wednesday,1-2%,75-100%,1.2-2x,January,0.6029086920104842,0.4374516432880709,1.3782293454855226,-1 to -0.5%
TXRH,2026-01-08,179.7790985107422,-0.12168163442324298,0.12168163442324298,-0.31566617145378784,87.28262479868268,0.959684562416069,8.77710633028681,Down,839700.0,Thursday,<1%,75-100%,0.8-1.2x,January,0.31566617145378784,0.4532348073673081,0.6964738063419903,-0.5 to 0%
TXRH,2026-01-09,182.34779357910156,1.4288062904074916,1.4288062904074916,-0.2839159210233366,98.6338790623247,0.8293655825964653,6.88025106743011,Up,719400.0,Friday,1-2%,75-100%,0.8-1.2x,January,0.2839159210233366,0.46743055367648656,0.6073970107222338,-0.5 to 0%
TXRH,2026-01-12,187.2064208984375,2.664483745029944,2.664483745029944,-1.0530223286079332,99.22108208249016,1.67270937576901,7.864845316113311,Up,1529400.0,Monday,2-3%,75-100%,1.2-2x,January,1.0530223286079332,0.4916995521542078,2.1415970870717453,-2 to -1%
TXRH,2026-01-13,188.908935546875,0.909431760014856,0.909431760014856,-0.9328543836007452,99.43503063776431,1.1904139898168635,6.619468307103626,Up,1116400.0,Tuesday,<1%,75-100%,0.8-1.2x,January,0.9328543836007452,0.5359646786106491,1.7405146660390585,-1 to -0.5%
TXRH,2026-01-14,188.26177978515625,-0.3425755165287869,0.3425755165287869,0.301444392973238,96.81193584798213,0.8811362382790954,4.5909682116267,Down,830700.0,Wednesday,<1%,75-100%,0.8-1.2x,January,0.301444392973238,0.5227530515575435,0.5766477920599105,0 to 0.5%
TXRH,2026-01-15,192.7520294189453,2.385109520856177,2.385109520856177,-0.30476217198252,99.25190055702696,1.0843669730529994,7.216039581724765,Up,1036400.0,Thursday,2-3%,75-100%,0.8-1.2x,January,0.30476217198252,0.41494390552364535,0.734465955339,-0.5 to 0%
TXRH,2026-01-16,193.63812255859375,0.4597062569559274,0.4597062569559274,-0.08226334935280688,98.5264123262136,0.9306422174116049,6.191645513163002,Up,877000.0,Friday,<1%,75-100%,0.8-1.2x,January,0.08226334935280688,0.3689144004246936,0.22298763414522574,-0.5 to 0%
TXRH,2026-01-20,193.89698791503906,0.1336851199675193,0.1336851199675193,0.01027097288679446,92.80230234226985,1.2199393447524667,3.573898258666719,Up,1142400.0,Tuesday,<1%,75-100%,1.2-2x,January,0.01027097288679446,0.3539330224615922,0.02901953825997979,0 to 0.5%
TXRH,2026-01-21,190.52183532714844,-1.7406936663552197,1.7406936663552197,0.7734125622164134,81.9577682768338,1.074335566848046,0.853797505980447,Down,955600.0,Wednesday,1-2%,75-100%,0.8-1.2x,January,0.7734125622164134,0.3837853485184062,2.0152216993226904,0.5 to 1%
TXRH,2026-01-22,190.41232299804688,-0.05748019848408337,0.05748019848408337,-0.19869721499622406,81.60589968642161,0.8337697464967053,1.1423153522424068,Down,724400.0,Thursday,<1%,75-100%,0.8-1.2x,January,0.19869721499622406,0.36810006157765696,0.5397913114836725,-0.5 to 0%
TXRH,2026-01-23,189.81494140625,-0.31373053087693226,0.31373053087693226,-1.028062268693919,79.68648275530313,0.8539147947868706,-1.523765026780377,Down,733500.0,Friday,<1%,75-100%,0.8-1.2x,January,1.028062268693919,0.40245444691343557,2.5544810762522054,-2 to -1%
TXRH,2026-01-26,185.32469177246094,-2.3655933513573313,2.3655933513573313,-0.27935960562756046,65.25908611236497,1.2572472089492877,-4.293282064649862,Down,1122200.0,Monday,2-3%,50-75%,1.2-2x,January,0.27935960562756046,0.4111527157659439,0.679454603886384,-0.5 to 0%
TXRH,2026-01-27,184.14987182617188,-0.633925212583919,0.633925212583919,1.7949831815650574,61.484330869003415,0.7313340641851095,-5.026955907710196,Down,657100.0,Tuesday,<1%,50-75%,<0.8x,January,1.7949831815650574,0.4692765298915919,3.8250009690016213,1 to 2%
TXRH,2026-01-28,180.9539337158203,-1.7355092776650816,1.7355092776650816,0.08803169726445681,51.21562188290291,0.8146946279550124,-5.021944909830889,Down,735600.0,Wednesday,1-2%,50-75%,0.8-1.2x,January,0.08803169726445681,0.4469278926215624,0.19697069419428231,0 to 0.5%
TXRH,2026-01-29,183.2139892578125,1.2489673452147798,1.2489673452147798,-0.1521578163996784,58.47729337083685,0.6889079300146493,-3.7803927954327854,Up,623100.0,Thursday,1-2%,50-75%,<0.8x,January,0.1521578163996784,0.4425885953295644,0.34379063989748143,-0.5 to 0%
TXRH,2026-01-30,179.07220458984375,-2.2606268684759456,2.2606268684759456,0.6894325667713197,45.16953209075828,1.0639909945014505,-5.659584401953999,Down,983000.0,Friday,2-3%,25-50%,0.8-1.2x,January,0.6894325667713197,0.4692288756253521,1.4692884487394282,0.5 to 1%
TXRH,2026-02-02,181.8002166748047,1.5234145864285953,1.5234145864285953,-0.4436069437830037,44.337117343256,0.9386586768679276,-1.9017838712952262,Up,877200.0,Monday,1-2%,25-50%,0.8-1.2x,February,0.4436069437830037,0.48732412918763013,0.9102913589000753,-0.5 to 0%
TXRH,2026-02-03,183.4827880859375,0.9255057237596676,0.9255057237596676,0.38527094075455626,46.50667729040382,0.7366179618021708,-0.3622504504722457,Up,676300.0,Tuesday,<1%,25-50%,<0.8x,February,0.38527094075455626,0.489377717314588,0.7872670273356388,0 to 0.5%
TXRH,2026-02-04,184.66758728027344,0.6457277037784204,0.6457277037784204,0.7871487313642289,39.811902031689556,0.8326828571114459,2.0522646223791075,Up,757400.0,Wednesday,<1%,25-50%,0.8-1.2x,February,0.7871487313642289,0.5253635956664032,1.498293254152415,0.5 to 1%
TXRH,2026-02-05,185.14549255371094,0.2587921792210235,0.2587921792210235,-0.010756304981873743,41.40129273006337,0.6517281362631588,1.054233524264614,Up,570500.0,Thursday,<1%,25-50%,<0.8x,February,0.010756304981873743,0.4957559763149727,0.02169677320246736,-0.5 to 0%
TXRH,2026-02-06,190.133544921875,2.6941257382850026,2.6941257382850026,0.31942002944473913,67.99363137446066,1.2235196043641607,6.177028063828627,Up,1086100.0,Friday,2-3%,50-75%,1.2-2x,February,0.31942002944473913,0.49594366921452027,0.6440651414114011,0 to 0.5%
TXRH,2026-02-09,186.84799194335938,-1.7280238370697032,1.7280238370697032,-2.136721449079537,50.47766903283956,0.7493756144970448,2.7765507439322157,Down,663100.0,Monday,1-2%,50-75%,<0.8x,February,2.136721449079537,0.5885839456173303,3.630274772171128,<-2%
TXRH,2026-02-10,181.87985229492188,-2.658920546464061,2.658920546464061,0.520033874112813,23.991489215017413,1.0921593507154175,-0.8736164344008479,Down,933900.0,Tuesday,2-3%,0-25%,0.8-1.2x,February,0.520033874112813,0.5619345228925743,0.9254349980775759,0.5 to 1%
TXRH,2026-02-11,182.5668182373047,0.3777031560751931,0.3777031560751931,1.1615951486986464,27.653846710220524,0.9798322327324648,-1.1375948935642755,Up,823500.0,Wednesday,<1%,25-50%,0.8-1.2x,February,1.1615951486986464,0.5733715611474693,2.0259029700984557,1 to 2%
TXRH,2026-02-12,181.12318420410156,-0.7907428343997602,0.7907428343997602,-0.10444109097009768,19.95753515292135,1.4737903927093117,-2.17251216550276,Down,1271100.0,Thursday,<1%,0-25%,1.2-2x,February,0.10444109097009768,0.5635213960473123,0.18533651375560012,-0.5 to 0%
TXRH,2026-02-13,180.10765075683594,-0.5606866132174759,0.5606866132174759,1.4980630705350162,14.543516345348268,1.209508246120325,-5.273080123319984,Down,1043600.0,Friday,<1%,0-25%,1.2-2x,February,1.4980630705350162,0.6231864409749373,2.403876227139005,1 to 2%
TXRH,2026-02-17,186.08135986328125,3.31674367043433,3.31674367043433,-0.06954717648205433,46.390594883576,1.2609685501492982,-0.4102972004700556,Up,1102200.0,Tuesday,3-5%,25-50%,1.2-2x,February,0.06954717648205433,0.6225506323313995,0.11171328542644962,-0.5 to 0%
TXRH,2026-02-18,186.05149841308594,-0.01604752363012496,0.01604752363012496,-1.476957999190398,49.88544390042311,1.6481344205584383,2.2936273949682118,Down,1467400.0,Wednesday,<1%,25-50%,1.2-2x,February,1.476957999190398,0.6958849836465797,2.1224168273481574,-2 to -1%
TXRH,2026-02-19,181.7305145263672,-2.3224665877857986,2.3224665877857986,2.3612548162752267,25.950121851001327,2.5412349772067966,-0.4580808927997282,Down,2452800.0,Thursday,2-3%,25-50%,>2x,February,2.3612548162752267,0.7752770963495204,3.045691440381073,>2%
TXRH,2026-02-20,178.03677368164062,-2.0325374934161866,2.0325374934161866,-0.9395006980633114,16.374663291993983,2.6529916764311823,-1.704039455812001,Down,2841500.0,Friday,2-3%,0-25%,>2x,February,0.9395006980633114,0.8123172705028747,1.1565686612592914,-1 to -0.5%
TXRH,2026-02-23,177.15065002441406,-0.49771945362877545,0.49771945362877545,2.237838048202434e-06,25.712750665876356,0.9495920584931028,-1.641796292381903,Down,1031200.0,Monday,<1%,25-50%,0.8-1.2x,February,2.237838048202434e-06,0.7609142689600812,2.9409857844574533e-06,0 to 0.5%
TXRH,2026-02-24,179.89857482910156,1.5511796340057504,1.5511796340057504,-9.85962222976866e-07,40.28515683918435,0.8518609764373933,-3.3226245974999014,Up,916300.0,Tuesday,1-2%,25-50%,0.8-1.2x,February,9.85962222976866e-07,0.7469463379768143,1.319990704616683e-06,-0.5 to 0%
TXRH,2026-02-25,180.98379516601562,0.6032400967850959,0.6032400967850959,0.5061007600637879,46.04014384249295,0.8829002245749118,-2.7238174861771935,Up,963200.0,Wednesday,<1%,25-50%,0.8-1.2x,February,0.5061007600637879,0.6825022169017508,0.7415371665183079,0.5 to 1%
TXRH,2026-02-26,183.56243896484375,1.424792643155004,1.424792643155004,-0.6834019049556495,59.714842927673594,0.8024694168370158,1.008044490079718,Up,881300.0,Thursday,1-2%,50-75%,0.8-1.2x,February,0.6834019049556495,0.7122707272863105,0.9594693124050616,-1 to -0.5%
TXRH,2026-02-27,182.0690155029297,-0.813577914052499,0.813577914052499,-0.9022794759326769,51.79513084580154,0.7707347839798171,2.2648364929929388,Down,855400.0,Friday,<1%,50-75%,<0.8x,February,0.9022794759326769,0.7497768102629604,1.2033974158472986,-1 to -0.5%
TXRH,2026-03-02,179.4007568359375,-1.4655204564168467,1.4655204564168467,-1.4762171198358875,37.64519886639231,0.5852609421831744,1.2701657099273067,Down,639500.0,Monday,1-2%,25-50%,<0.8x,March,1.4762171198358875,0.7891160379161888,1.870722490616361,-2 to -1%
TXRH,2026-03-03,180.4362030029297,0.5771693415647761,0.5771693415647761,0.3034814315675538,43.136230531547724,0.5902601067816527,0.2988507131525875,Up,637900.0,Tuesday,<1%,25-50%,<0.8x,March,0.3034814315675538,0.7821097623054163,0.38802920791192397,0 to 0.5%
TXRH,2026-03-04,177.9172821044922,-1.396017460197052,1.396017460197052,-0.2909894556278658,29.778245484850085,0.9599199763566508,-1.6943578062944997,Down,1055600.0,Wednesday,1-2%,25-50%,0.8-1.2x,March,0.2909894556278658,0.7773956880490818,0.37431318452269813,-0.5 to 0%
TXRH,2026-03-05,174.2733154296875,-2.0481240673767442,2.0481240673767442,-1.1597401849264721,10.454076797020488,0.8383411834768014,-5.060470751827029,Down,929100.0,Thursday,2-3%,0-25%,0.8-1.2x,March,1.1597401849264721,0.7960252607271939,1.456913796764456,-2 to -1%
TXRH,2026-03-06,170.78863525390625,-1.9995489080984252,1.9995489080984252,-1.4632074202683198,17.031613535881547,0.9396583301337641,-6.195661693376886,Down,1064600.0,Friday,1-2%,0-25%,0.8-1.2x,March,1.4632074202683198,0.8686478164915161,1.6844656631708814,-2 to -1%
TXRH,2026-03-09,171.74444580078125,0.5596452863822154,0.5596452863822154,-0.8695681997391347,28.545244686628244,1.089245172205226,-4.267713899422376,Up,1242600.0,Monday,<1%,25-50%,0.8-1.2x,March,0.8695681997391347,0.8961552250062359,0.9703321204572386,-1 to -0.5%
TXRH,2026-03-10,171.38601684570312,-0.20869900823103915,0.20869900823103915,2.295048329159499e-06,28.631941553997457,0.6797458584255258,-5.015726337956483,Down,779400.0,Tuesday,<1%,25-50%,<0.8x,March,2.295048329159499e-06,0.7893192673046755,2.9076299340778862e-06,0 to 0.5%
TXRH,2026-03-11,171.36610412597656,-0.011618637327037717,0.011618637327037717,-0.7901493996377407,28.554869009799695,0.46054706062611306,-3.6821481876437745,Down,518500.0,Wednesday,<1%,25-50%,<0.8x,March,0.7901493996377407,0.802825043580922,0.984211200130675,-1 to -0.5%
TXRH,2026-03-12,168.69784545898438,-1.5570516004907664,1.5570516004907664,1.339706507537941,18.22732526556186,0.8230972891978978,-3.1992677461585406,Down,931100.0,Thursday,1-2%,0-25%,0.8-1.2x,March,1.339706507537941,0.8117306115228867,1.6504324076487882,1 to 2%
TXRH,2026-03-13,169.4943389892578,0.472142088185179,0.472142088185179,0.6931363973557092,21.310167974051573,0.5358892671743896,-0.7578351233524683,Up,587900.0,Friday,<1%,0-25%,<0.8x,March,0.6931363973557092,0.8411653768421672,0.824019172018021,0.5 to 1%
TXRH,2026-03-16,170.47999572753906,0.5815278222027986,0.5815278222027986,0.6511031429901948,25.12517032270962,0.6326198673778157,-0.7362392811869567,Up,682600.0,Monday,<1%,25-50%,<0.8x,March,0.6511031429901948,0.7988173804649262,0.8150838463369949,0.5 to 1%
TXRH,2026-03-17,170.94000244140625,0.2698303175713068,0.2698303175713068,-0.8599515617808695,26.905634682809232,0.46970968603364743,-0.2602396697849674,Up,492500.0,Tuesday,<1%,25-50%,<0.8x,March,0.8599515617808695,0.838337599729867,1.0257819308807896,-1 to -0.5%
TXRH,2026-03-18,168.60000610351562,-1.3688992070142958,1.3688992070142958,-0.9430673423009628,19.147260249988225,0.7208311503445004,-1.6141453623917945,Down,729200.0,Wednesday,1-2%,0-25%,<0.8x,March,0.9430673423009628,0.8116430668853953,1.1619237331994912,-1 to -0.5%
TXRH,2026-03-19,171.6300048828125,1.797152235828836,1.797152235828836,0.08157046301084936,31.728202509767268,1.5113763986523023,1.738113142968989,Up,1453400.0,Thursday,1-2%,25-50%,1.2-2x,March,0.08157046301084936,0.6976588492221764,0.11692027285512498,0 to 0.5%
TXRH,2026-03-20,170.88999938964844,-0.4311632419222611,0.4311632419222611,1.591667874315572,33.34196194455037,2.0434253913653144,0.8234259673292499,Down,1865300.0,Friday,<1%,25-50%,>2x,March,1.591667874315572,0.7302672080347894,2.1795691451063295,1 to 2%
TXRH,2026-03-23,167.1999969482422,-2.1592851861346407,2.1592851861346407,-1.2739172625001793,15.5149343418782,1.6308445349699008,-1.9239786845953288,Down,1529300.0,Monday,2-3%,0-25%,1.2-2x,March,1.2739172625001793,0.7939629592678961,1.6045046530569178,-2 to -1%
TXRH,2026-03-24,167.9199981689453,0.43062274751477503,0.43062274751477503,0.30967381975419705,18.993382348145833,0.9818063573800728,-1.7667042408614164,Up,920900.0,Tuesday,<1%,0-25%,0.8-1.2x,March,0.30967381975419705,0.8094466009574945,0.38257473610721676,0 to 0.5%
TXRH,2026-03-25,169.0800018310547,0.6908073337055898,0.6908073337055898,-0.24840203714037168,24.597556771332325,1.0314541830546051,0.2846949645092911,Up,967700.0,Wednesday,<1%,0-25%,0.8-1.2x,March,0.24840203714037168,0.7965616648113238,0.3118428216090577,-0.5 to 0%
TXRH,2026-03-26,166.35000610351562,-1.6146177537109785,1.6146177537109785,-0.5771004981327099,12.89034373470451,0.764886842784614,-3.0763844485712233,Down,711100.0,Thursday,1-2%,0-25%,<0.8x,March,0.5771004981327099,0.791246594470177,0.7293560593700116,-1 to -0.5%
TXRH,2026-03-27,160.17999267578125,-3.7090551255495097,3.7090551255495097,0.5681131874885947,5.628203579166638,1.1736361706644025,-6.267193371244129,Down,1105800.0,Friday,3-5%,0-25%,0.8-1.2x,March,0.5681131874885947,0.7745382800479728,0.7334862615872354,0.5 to 1%
TXRH,2026-03-30,162.32000732421875,1.3360062094453173,1.3360062094453173,1.1397183102828334,14.965025896988319,1.219599003440503,-2.918654134625409,Up,1182200.0,Monday,1-2%,0-25%,1.2-2x,March,1.1397183102828334,0.75771333957032,1.5041550026414194,1 to 2%
TXRH,2026-03-31,165.13999938964844,1.7373040526033279,1.7373040526033279,0.0,27.268570114224516,1.0456399654250346,-1.6555495531270226,Up,1034300.0,Tuesday,1-2%,25-50%,0.8-1.2x,March,0.0,0.7425392679919425,0.0,-0.5 to 0%
TXRH,2026-04-01,162.05999755859375,-1.8650852866890277,1.8650852866890277,-1.1538906240643354,15.583884713499135,1.0706181424896521,-4.151883248425414,Down,1059200.0,Wednesday,1-2%,0-25%,0.8-1.2x,April,1.1538906240643354,0.7856843264137658,1.4686440664168992,-2 to -1%
TXRH,2026-04-02,162.97999572753906,0.567689857339837,0.567689857339837,-0.42336633911793653,33.795445810575906,0.9879269061121613,-2.025855276422106,Up,979900.0,Thursday,<1%,25-50%,0.8-1.2x,April,0.42336633911793653,0.7488656341233391,0.5653435273652945,-0.5 to 0%
TXRH,2026-04-06,163.27999877929688,0.18407354253422437,0.18407354253422437,-0.12860819245961164,35.528565938076284,1.0159019087346732,1.9353266607960995,Up,1004600.0,Monday,<1%,25-50%,0.8-1.2x,April,0.12860819245961164,0.6821356727329037,0.18853755579789086,-0.5 to 0%
TXRH,2026-04-07,159.94000244140625,-2.045563671521855,2.045563671521855,4.164063749185742,16.233379288945617,1.289313096542012,-1.466242468840373,Down,1277200.0,Tuesday,2-3%,0-25%,1.2-2x,April,4.164063749185742,0.846860450205234,4.9170601226879755,>2%
TXRH,2026-04-08,166.77999877929688,4.27660137144017,4.27660137144017,-1.0252976781352507,55.74809507522735,1.1254685733552827,0.993096400454041,Up,1134900.0,Wednesday,3-5%,50-75%,0.8-1.2x,April,1.0252976781352507,0.89812521935958,1.141597692653985,-2 to -1%
TXRH,2026-04-09,164.5800018310547,-1.3191011897976335,1.3191011897976335,0.09721938287108323,43.03869439047696,0.9374545242876684,1.554982296942109,Down,966300.0,Thursday,1-2%,25-50%,0.8-1.2x,April,0.09721938287108323,0.8634787185212472,0.11259036359063548,0 to 0.5%
TXRH,2026-04-10,163.69000244140625,-0.5407700691132833,0.5407700691132833,-0.22603403486413098,37.89716050732175,0.7360396155878726,0.43564040525203573,Down,752100.0,Friday,<1%,25-50%,<0.8x,April,0.22603403486413098,0.8077950948875567,0.2798160527275725,-0.5 to 0%
TXRH,2026-04-13,162.47999572753906,-0.7392062409555589,0.7392062409555589,-0.04923795738451808,30.906941648125752,1.0811712450197304,-0.4899577766650842,Down,1134300.0,Monday,<1%,25-50%,0.8-1.2x,April,0.04923795738451808,0.7756001728889972,0.06348368541630657,-0.5 to 0%
TXRH,2026-04-14,164.2899932861328,1.1139817861818058,1.1139817861818058,-0.7791093989927833,41.363312612171065,0.7140482049040937,2.719764148009296,Up,751600.0,Tuesday,1-2%,25-50%,<0.8x,April,0.7791093989927833,0.7820004856891266,0.9963029604849982,-1 to -0.5%
TXRH,2026-04-15,163.02999877929688,-0.7669332024632158,0.7669332024632158,-0.6624558910269918,34.0843138568512,0.9539117142989485,-2.2484710561501142,Down,1029700.0,Wednesday,<1%,25-50%,0.8-1.2x,April,0.6624558910269918,0.7721257021514327,0.857963786441949,-1 to -0.5%
TXRH,2026-04-16,159.9499969482422,-1.8892239797071109,1.8892239797071109,1.2816524481842784,16.2911176381401,1.103627576648353,-2.813224469134046,Down,1218300.0,Thursday,1-2%,0-25%,0.8-1.2x,April,1.2816524481842784,0.7890549574455985,1.6242879359548819,1 to 2%
TXRH,2026-04-17,165.0800018310547,3.2072553802376724,3.2072553802376724,-0.8904780739023455,45.92719855292711,1.110230847785171,0.8491657211294745,Up,1212200.0,Friday,3-5%,25-50%,0.8-1.2x,April,0.8904780739023455,0.8295003379901733,1.0735114057456774,-1 to -0.5%
TXRH,2026-04-20,163.8000030517578,-0.7753808850855526,0.7753808850855526,-0.012212620322493706,38.53263494906684,0.8603067663984897,0.8124122100743092,Down,897700.0,Monday,<1%,25-50%,0.8-1.2x,April,0.012212620322493706,0.7505275752905194,0.016272047456439374,-0.5 to 0%
TXRH,2026-04-21,161.0500030517578,-1.678876647597527,1.678876647597527,0.08692914436234656,29.969400765972438,0.7664576568692288,-1.9721166028244475,Down,770700.0,Tuesday,1-2%,25-50%,<0.8x,April,0.08692914436234656,0.6911781693836279,0.1257695167656516,0 to 0.5%
